"combination","mtry","ntree","nodesize","thr_value","Sens_train","F1_train","B.Accuracy_train","TSS_train","AUC_train","Sens_test","F1_test","B.Accuracy_test","TSS_test","AUC_test"
141,2,1000,20,0.520559825333283,0.884942084942085,0.183121671786241,0.814967569810353,0.629935139620706,0.814967569810353,0.865625,0.179190156525852,0.806334480798383,0.612668961596766,0.806334480798383
142,3,1000,20,0.417750940488562,0.911969111969112,0.17858715341507,0.819742606243427,0.639485212486854,0.819742606243427,0.884375,0.172412776467144,0.806462386306215,0.612924772612431,0.806462386306215
143,4,1000,20,0.405967944145522,0.903474903474903,0.186361032861748,0.824057189078025,0.64811437815605,0.824057189078025,0.884375,0.182495239070861,0.815911603082365,0.63182320616473,0.815911603082365
144,5,1000,20,0.389166200154741,0.911196911196911,0.185499610846606,0.825607295098393,0.651214590196785,0.825607295098393,0.89375,0.183825124696581,0.819335838807479,0.638671677614957,0.819335838807479
145,6,1000,20,0.356001559209751,0.927413127413127,0.180672655038967,0.826782709684591,0.653565419369182,0.826782709684591,0.89375,0.174840446310902,0.811453069732188,0.622906139464376,0.811453069732188
146,7,1000,20,0.339701785784872,0.932818532818533,0.178537710963022,0.82699772454792,0.653995449095841,0.82699772454792,0.89375,0.172713383195921,0.810088744315311,0.620177488630622,0.810088744315311
147,8,1000,20,0.346069989563425,0.926640926640927,0.179622164993232,0.825878867159332,0.651757734318664,0.825878867159332,0.903125,0.176800204163682,0.816999589439111,0.633999178878221,0.816999589439111
148,9,1000,20,0.35826366073222,0.914285714285715,0.183203374625169,0.825143867371421,0.650287734742843,0.825143867371421,0.890625,0.179795000398609,0.81509521854472,0.630190437089439,0.81509521854472
149,10,1000,20,0.353676138480164,0.915057915057915,0.182700828484186,0.824544994907414,0.649089989814829,0.824544994907414,0.896875,0.181107900318102,0.817512790550783,0.635025581101566,0.817512790550783
150,11,1000,20,0.370966110479451,0.908108108108108,0.186621500044962,0.8257676542561,0.6515353085122,0.8257676542561,0.88125,0.184881186779501,0.815814489641233,0.631628979282466,0.815814489641233
151,12,1000,20,0.365386174947071,0.908108108108108,0.186390561626311,0.82514888926052,0.650297778521039,0.82514888926052,0.890625,0.185606615126893,0.818682889085396,0.637365778170793,0.818682889085396
152,13,1000,20,0.365739866253595,0.905791505791506,0.18705000223247,0.824596725240746,0.649193450481492,0.824596725240746,0.9,0.186800153222837,0.822713491662456,0.645426983324912,0.822713491662456
153,14,1000,20,0.366542577018115,0.904247104247104,0.186573683384891,0.824380150178862,0.648760300357724,0.824380150178862,0.884375,0.185268519548777,0.81707380621526,0.634147612430521,0.81707380621526
154,15,1000,20,0.385407316070804,0.892664092664093,0.190130329098512,0.823576647923156,0.647153295846313,0.823576647923156,0.88125,0.189765914843677,0.820362241030823,0.640724482061647,0.820362241030823
155,2,2000,20,0.536818637017139,0.872586872586873,0.187794347231786,0.814257825736548,0.628515651473095,0.814257825736548,0.85625,0.18464094139343,0.807407465891865,0.614814931783729,0.807407465891865
156,3,2000,20,0.447420530965463,0.894208494208494,0.185635736198496,0.81999223801219,0.63998447602438,0.81999223801219,0.859375,0.181691145758136,0.806039192774128,0.612078385548257,0.806039192774128
157,4,2000,20,0.414502951301125,0.901158301158301,0.188638886454032,0.825146646475097,0.650293292950194,0.825146646475097,0.88125,0.184610718162048,0.816724039919151,0.633448079838302,0.816724039919151
158,5,2000,20,0.400784510782054,0.905019305019305,0.188412545965079,0.825814362700333,0.651628725400666,0.825814362700333,0.884375,0.185091146616688,0.817174867357251,0.634349734714502,0.817174867357251
159,6,2000,20,0.371630526571679,0.916602316602316,0.184104855226046,0.826554725670776,0.653109451341551,0.826554725670776,0.884375,0.178915166308518,0.81252605482567,0.625052109651339,0.81252605482567
160,7,2000,20,0.33833824277038,0.935135135135135,0.177830903126562,0.826918495715061,0.653836991430122,0.826918495715061,0.90625,0.174930473792728,0.816086091460334,0.632172182920667,0.816086091460334
161,8,2000,20,0.357981101884297,0.917374517374518,0.182521814576217,0.825463366781715,0.65092673356343,0.825463366781715,0.9,0.181130899202252,0.819277412834765,0.63855482566953,0.819277412834765
162,9,2000,20,0.325421330749412,0.935135135135135,0.1760233268378,0.82525161858411,0.65050323716822,0.82525161858411,0.909375,0.172735772822153,0.815172593481556,0.630345186963113,0.815172593481556
163,10,2000,20,0.349253226401751,0.91969111969112,0.182022592054501,0.825523044376435,0.65104608875287,0.825523044376435,0.89375,0.179067234070328,0.814484903991915,0.62896980798383,0.814484903991915
164,11,2000,20,0.386306955656165,0.896525096525096,0.19033789324447,0.824837873429867,0.649675746859735,0.824837873429867,0.884375,0.190241742315351,0.821318374178878,0.642636748357757,0.821318374178878
165,12,2000,20,0.355946360013782,0.91042471042471,0.183351291874577,0.823731107580078,0.647462215160157,0.823731107580078,0.89375,0.182711653039124,0.817971513390601,0.635943026781203,0.817971513390601
166,13,2000,20,0.389619285108797,0.891891891891892,0.191930880970674,0.824529100384638,0.649058200769275,0.824529100384638,0.88125,0.191637174823535,0.821271791308742,0.642543582617484,0.821271791308742
167,14,2000,20,0.364393441684246,0.906563706563707,0.186312528238432,0.824730268485793,0.649460536971586,0.824730268485793,0.890625,0.186459921638771,0.819744031076301,0.639488062152603,0.819744031076301
168,15,2000,20,0.389126878670091,0.891891891891892,0.191943837282883,0.824579611812848,0.649159223625697,0.824579611812848,0.878125,0.191646806869869,0.820467249873674,0.640934499747347,0.820467249873674
169,2,3000,20,0.530979617039403,0.877220077220077,0.185115170463849,0.814162507356092,0.628325014712185,0.814162507356092,0.8625,0.182547227542509,0.808309120768065,0.616618241536129,0.808309120768065
170,3,3000,20,0.463475936714969,0.885714285714286,0.190123925351749,0.820821532300254,0.641643064600509,0.820821532300254,0.8625,0.186636202866127,0.811340955027792,0.622681910055584,0.811340955027792
171,4,3000,20,0.408694424405046,0.905019305019305,0.187015316301638,0.8249430405637,0.6498860811274,0.8249430405637,0.884375,0.182790074172546,0.815911603082365,0.63182320616473,0.815911603082365
172,5,3000,20,0.398539309603932,0.904247104247104,0.187587019159169,0.824834753032758,0.649669506065516,0.824834753032758,0.884375,0.184265011352193,0.81651796993431,0.63303593986862,0.81651796993431
173,6,3000,20,0.356220204434287,0.926640926640927,0.180823955999747,0.826270330727964,0.652540661455929,0.826270330727964,0.9,0.176468323545767,0.814527539161193,0.629055078322385,0.814527539161193
174,7,3000,20,0.338456416475811,0.933590733590733,0.177974838135669,0.826676664939072,0.653353329878144,0.826676664939072,0.909375,0.175034822949592,0.817143285750379,0.634286571500758,0.817143285750379
175,8,3000,20,0.347234548059669,0.925096525096525,0.180402789888577,0.825801198525027,0.651602397050055,0.825801198525027,0.90625,0.178553435763072,0.818663150581102,0.637326301162203,0.818663150581102
176,9,3000,20,0.332643444577379,0.932046332046332,0.178091169632393,0.826055998451503,0.652111996903006,0.826055998451503,0.903125,0.173966674854438,0.813917224608388,0.627834449216776,0.813917224608388
177,10,3000,20,0.340676934308911,0.926640926640927,0.179825589817393,0.826207191442701,0.652414382885402,0.826207191442701,0.896875,0.175973122478951,0.813470344871147,0.626940689742294,0.813470344871147
178,11,3000,20,0.366096084674903,0.908108108108108,0.185396717997587,0.824896332119466,0.649792664238933,0.824896332119466,0.8875,0.18292523839371,0.816817205659424,0.633634411318848,0.816817205659424
179,12,3000,20,0.365988790440401,0.903474903474903,0.18639282992432,0.823741492651708,0.647482985303417,0.823741492651708,0.8875,0.184852164136578,0.817726755937342,0.635453511874684,0.817726755937342
180,13,3000,20,0.390264492326758,0.892664092664093,0.192760526127243,0.825294036482318,0.650588072964636,0.825294036482318,0.884375,0.192144015800001,0.822480577311774,0.644961154623547,0.822480577311774
181,14,3000,20,0.365724392197513,0.907335907335907,0.185924586126742,0.825027973872525,0.65005594774505,0.825027973872525,0.8875,0.18514676806069,0.818434183931278,0.636868367862557,0.818434183931278
182,15,3000,20,0.368399469535762,0.902702702702703,0.186747510821532,0.823923645832978,0.647847291665955,0.823923645832978,0.878125,0.184718531132295,0.814454111925215,0.628908223850429,0.814454111925215
183,2,4000,20,0.540960621177472,0.871042471042471,0.188891429010128,0.814571620670875,0.629143241341751,0.814571620670875,0.85625,0.18530812063174,0.808215955027792,0.616431910055584,0.808215955027792
184,3,4000,20,0.477212027595903,0.876447876447876,0.193699607126284,0.820721728348954,0.641443456697908,0.820721728348954,0.85625,0.189549045126829,0.811803625568469,0.623607251136938,0.811803625568469
185,4,4000,20,0.404907039820123,0.907335907335907,0.185681780001191,0.824737533160314,0.649475066320627,0.824737533160314,0.88125,0.181044212566662,0.813490083375442,0.626980166750884,0.813490083375442
186,5,4000,20,0.401543876432335,0.902702702702703,0.188984248340966,0.825653662249192,0.651307324498384,0.825653662249192,0.875,0.183049577282607,0.812841081354219,0.625682162708438,0.812841081354219
187,6,4000,20,0.365004622755621,0.921235521235521,0.182597564580228,0.825929037294109,0.651858074588217,0.825929037294109,0.89375,0.179094484082894,0.814737556846893,0.629475113693785,0.814737556846893
188,7,4000,20,0.342109387709124,0.928957528957529,0.178530282883238,0.825749126898262,0.651498253796524,0.825749126898262,0.90625,0.175767828797017,0.81679351945427,0.63358703890854,0.81679351945427
189,8,4000,20,0.333819829771217,0.933590733590734,0.176970160695979,0.825350739948543,0.650701479897086,0.825350739948543,0.9125,0.174844344565594,0.817644643759474,0.635289287518949,0.817644643759475
190,9,4000,20,0.347472673599179,0.922007722007722,0.181050291052476,0.825784767683997,0.651569535367995,0.825784767683997,0.890625,0.176599573334951,0.81231603713997,0.624632074279939,0.81231603713997
191,10,4000,20,0.357591852806622,0.915057915057915,0.183978249288899,0.825883547754996,0.651767095509992,0.825883547754996,0.89375,0.181975433546995,0.817567268822638,0.635134537645275,0.817567268822638
192,11,4000,20,0.368308063781602,0.907335907335907,0.186034845574524,0.825154252443052,0.650308504886103,0.825154252443052,0.884375,0.184005684552565,0.816720092218292,0.633440184436584,0.816720092218292
193,12,4000,20,0.380566486471004,0.896525096525096,0.189269823435074,0.824155969149024,0.648311938298048,0.824155969149024,0.8875,0.18901255111285,0.821920793329965,0.643841586659929,0.821920793329965
194,13,4000,20,0.383460518566615,0.896525096525096,0.19043026574847,0.825065174856815,0.650130349713631,0.825065174856815,0.88125,0.189857901376255,0.820109588175846,0.640219176351693,0.820109588175846
195,14,4000,20,0.359375122648255,0.90965250965251,0.184049014259522,0.824317352187033,0.648634704374065,0.824317352187033,0.8875,0.183185275962258,0.81696879737241,0.633937594744821,0.81696879737241
196,15,4000,20,0.366361043497938,0.906563706563706,0.186324792297942,0.824919686341583,0.649839372683166,0.824919686341583,0.884375,0.184646082667457,0.816720092218292,0.633440184436584,0.816720092218292
197,2,5000,20,0.54624883041231,0.867953667953668,0.190033035115707,0.81471935197153,0.629438703943061,0.81471935197153,0.859375,0.18777984235946,0.811547025012632,0.623094050025266,0.811547025012632
198,3,5000,20,0.471425002720777,0.881081081081081,0.192669034247334,0.821434592819869,0.642869185639738,0.821434592819869,0.8625,0.187159954939469,0.81225050530571,0.62450101061142,0.81225050530571
199,4,5000,20,0.413164695107598,0.904247104247104,0.187914380487711,0.825466145885391,0.650932291770782,0.825466145885391,0.878125,0.182903232810805,0.81394880621526,0.62789761243052,0.81394880621526
200,5,5000,20,0.398885343253899,0.904247104247104,0.188484754818034,0.825756586597602,0.651513173195204,0.825756586597602,0.875,0.182137289752205,0.812234714502274,0.624469429004548,0.812234714502274
201,6,5000,20,0.354130059911688,0.928185328185328,0.180235370477896,0.826562672932164,0.653125345864328,0.826562672932164,0.903125,0.176304238216076,0.815938447448206,0.631876894896412,0.815938447448206
202,7,5000,20,0.347188376659772,0.927413127413127,0.179551857995093,0.826176572546064,0.652353145092127,0.826176572546064,0.909375,0.177625234885894,0.819619283729156,0.639238567458312,0.819619283729156
203,8,5000,20,0.339216627274814,0.930501930501931,0.178064760757684,0.82532168125046,0.65064336250092,0.82532168125046,0.90625,0.175760260925257,0.816389274886306,0.632778549772612,0.816389274886306
204,9,5000,20,0.338707672333525,0.927413127413127,0.179272765182096,0.825721969692168,0.651443939384336,0.825721969692168,0.909375,0.1776617242228,0.819316100303184,0.638632200606367,0.819316100303183
205,10,5000,20,0.342394855310251,0.922779922779923,0.180319595693265,0.825236406648201,0.650472813296402,0.825236406648201,0.89375,0.176459891364183,0.812564742294088,0.625129484588176,0.812564742294088
206,11,5000,20,0.352885955972334,0.914285714285714,0.182499004054796,0.824398823805314,0.648797647610629,0.824398823805314,0.8875,0.180047380883156,0.813936963112683,0.627873926225367,0.813936963112683
207,12,5000,20,0.37990806877632,0.896525096525097,0.188990989322603,0.823878156293865,0.647756312587731,0.823878156293865,0.88125,0.187858335579014,0.818694732187974,0.637389464375948,0.818694732187974
208,13,5000,20,0.384290975449165,0.897297297297297,0.190904178229469,0.825514414528179,0.651028829056358,0.825514414528179,0.88125,0.189752832132927,0.819654813036887,0.639309626073775,0.819654813036887
209,14,5000,20,0.362313779158691,0.907335907335907,0.185202581859271,0.824333441734629,0.648666883469258,0.824333441734629,0.884375,0.183775976803638,0.815861072511369,0.631722145022739,0.815861072511369
210,15,5000,20,0.366249024661817,0.905791505791506,0.186108307277958,0.824470446670219,0.648940893340439,0.82447044667022,0.890625,0.185436844856132,0.819693500505306,0.639387001010612,0.819693500505306
211,2,6000,20,0.547654904161445,0.867181467181467,0.190615064584349,0.814813110153431,0.629626220306862,0.814813110153431,0.85625,0.188267165690609,0.810641422435574,0.621282844871147,0.810641422435574
212,3,6000,20,0.473534900775345,0.879536679536679,0.192922588200485,0.821104367044511,0.642208734089022,0.821104367044511,0.8625,0.188166664572387,0.813058994441637,0.626117988883275,0.813058994441637
213,4,6000,20,0.41293214817624,0.904247104247104,0.187871352298369,0.825403006600127,0.650806013200255,0.825403006600127,0.884375,0.183754076204727,0.816770622789288,0.633541245578575,0.816770622789288
214,5,6000,20,0.377337898863662,0.916602316602316,0.183560308576359,0.825898077104037,0.651796154208075,0.825898077104037,0.88125,0.177665871958512,0.81040771854472,0.620815437089439,0.81040771854472
215,6,6000,20,0.364053796206388,0.921235521235521,0.181982280271203,0.826257361577478,0.652514723154956,0.826257361577478,0.89375,0.177595540054127,0.814535434562911,0.629070869125821,0.814535434562911
216,7,6000,20,0.337997392673019,0.932046332046332,0.177468223388053,0.825715046311081,0.651430092622162,0.825715046311081,0.90625,0.173980280238142,0.815024949469429,0.630049898938858,0.815024949469429
217,8,6000,20,0.339168668353665,0.92972972972973,0.178107193297786,0.825036603720781,0.650073207441562,0.825036603720781,0.903125,0.175509660166658,0.815079427741283,0.630158855482567,0.815079427741283
218,9,6000,20,0.351400362275108,0.91969111969112,0.18191498773267,0.825851368659804,0.651702737319608,0.825851368659804,0.890625,0.178366150080229,0.813933015411824,0.627866030823648,0.813933015411824
219,10,6000,20,0.348667035612714,0.91969111969112,0.182080623324005,0.825775601517488,0.651551203034976,0.825775601517488,0.89375,0.178293461447193,0.814333312278928,0.628666624557858,0.814333312278929
220,11,6000,20,0.349736624485639,0.916602316602317,0.181858926824315,0.824597407827614,0.649194815655227,0.824597407827614,0.884375,0.178686827928704,0.811616504547751,0.623233009095503,0.811616504547751
221,12,6000,20,0.35903857892822,0.908108108108108,0.18424034981885,0.823860847841148,0.647721695682297,0.823860847841148,0.89375,0.182736914949559,0.818577880242547,0.637155760485093,0.818577880242547
222,13,6000,20,0.386981500215588,0.895752895752896,0.191994921174036,0.82589134874777,0.65178269749554,0.82589134874777,0.884375,0.190759490343413,0.821773149317837,0.643546298635675,0.821773149317837
223,14,6000,20,0.361895948073053,0.908108108108108,0.185037934071257,0.824466984979676,0.648933969959352,0.824466984979676,0.890625,0.184377280077599,0.81853129737241,0.637062594744821,0.81853129737241
224,15,6000,20,0.376176601392267,0.899613899613899,0.188385806847822,0.824424957131107,0.648849914262214,0.824424957131107,0.884375,0.187723379892643,0.819650865336028,0.639301730672057,0.819650865336028
